Date,USA,UK,FRA,DE,DJAI,FTSE 100,CAC40,DAX 30,year
2008/10/7,0.004049572,0.006722714,0.009312388,-0.000398168,0.003394723,0.056346536,0.005828428,-0.003835133,582
2008/10/8,0.014364489,-0.004476784,0.000712758,0.001989259,0.014517516,0.042249365,0.071180731,-0.058288984,583
2008/10/9,0.004610501,0.032011563,0.019404384,0.020457047,-0.001025565,-0.027270134,-0.018661569,-0.028071236,584
2008/10/10,-0.048754476,-0.056998667,-0.039556199,-0.034062699,-0.045172522,-0.079625895,-0.086056003,-0.085105959,585
2008/10/13,0.016598919,-0.019158786,-0.005467482,-0.011752922,0.012878462,-0.00228656,0.025372614,0.111312104,586
2008/10/14,-0.046005348,-0.017144966,-0.035718083,-0.022676709,-0.041481478,-0.065280465,0.010816847,0.037330972,587
2008/10/15,0.029239873,0.042609305,0.035352519,0.03442963,0.037918766,-0.019947228,-0.066017528,-0.075810709,588
2008/10/16,0.033173934,0.058268908,0.074316882,0.065117524,0.032915133,0.013916634,-0.031187989,-0.060396654,589
2008/10/17,-0.022899587,-0.026216684,-0.032077246,-0.024843624,-0.033278186,0.12987253,0.002600083,0.037440921,590
2008/10/20,-0.02301444,-0.017304367,-0.018037624,-0.01560094,-0.014771282,0.008521547,0.028475306,0.000323598,591
2008/10/21,0.003200272,-0.001126761,-0.004650339,-0.001967343,-0.00267536,0.005812077,-0.033972068,-0.025745113,592
2008/10/22,0.015518416,0.018431128,0.028628921,0.023356453,0.018024741,-0.005630285,0.007116885,-0.063015255,593
2008/10/23,0.000496607,-0.015054647,-0.00839753,-0.016292059,0.010924445,0.054276844,-0.0477354,-0.015894277,594
2008/10/24,-0.081602329,-0.128088767,-0.109429061,-0.098993137,-0.072345004,-0.021413288,-0.037172706,-0.061505804,595
2008/10/27,0.040556202,0.061300526,0.047463941,0.031451806,0.045747747,-0.073216585,-0.036066853,0.000239301,596
2008/10/28,0.000603318,0.00896867,-0.004120628,-0.0143281,-0.001807052,0.017563366,0.123464791,0.098943822,597
2008/10/29,-0.036948611,-0.036367644,-0.055569851,-0.048705278,-0.032678267,0.001489958,0.019312687,0.030601484,598
2008/10/30,-0.01359218,-0.00619197,-0.006369448,-0.006706933,-0.015135646,-0.049950362,-0.020568727,0.01453928,599
2008/10/31,-0.052276386,-0.060158892,-0.069021398,-0.05771276,-0.03647978,-0.038179543,0.026332101,0.008561398,600
2008/11/3,-0.045819981,-0.041069387,-0.039717199,-0.044711043,-0.052416288,-0.029770204,-0.011147561,0.001930201,601
2008/11/4,-0.025515204,-0.023645052,-0.027992798,-0.030787191,-0.020210031,0.024067532,-0.063796408,0.074744886,602
2008/11/5,-0.07239758,-0.063928808,-0.051196904,-0.066214279,-0.076159341,-0.009415745,0.030592827,-0.019979297,603
2008/11/6,-0.024554805,-0.025837304,-0.019956856,-0.023269748,-0.015032244,0.016118341,0.000175517,-0.090950775,604
2008/11/7,0.135577321,0.131797789,0.122904825,0.135561282,0.105083475,-0.044678508,0.008164357,0.027104576,605
2008/11/10,-0.014910813,-0.03083492,-0.006980831,-0.006876255,-0.008195312,-0.049574547,-0.067257933,0.017790767,606
2008/11/11,-0.103637192,-0.126695283,-0.115923994,-0.119756396,-0.082005129,-0.027607601,0.104000709,-0.070459711,607
2008/11/12,0.040813108,0.050068216,0.03668365,0.053540767,0.045727179,0.120370864,0.019702222,-0.030011748,608
2008/11/13,-0.005989963,-0.002256488,-0.019622549,-0.025601398,-0.014249199,0.015868032,0.009727438,-0.002121207,609
2008/11/14,0.058343802,0.057785727,0.048122492,0.017140216,0.045621995,-0.00746261,0.023910291,0.034740816,610
2008/11/17,-0.03031002,-0.061557893,-0.052481908,-0.061886703,-0.025332669,0.024754825,-0.031155029,-0.03317235,611
2008/11/18,-0.055993177,-0.077777701,-0.077174656,-0.07384725,-0.058633987,0.012918933,0.014449598,0.000922217,612
2008/11/19,0.011517705,0.004889985,0.0207584,0.003036747,0.019993159,-0.088491223,0.030920969,-0.057117479,613
2008/11/20,-0.052045539,-0.062913825,-0.044638548,-0.065145133,-0.036594164,0.018313912,0.036354569,-0.032981988,614
2008/11/21,-0.0361464,-0.057922648,-0.068340943,-0.015655897,-0.024547706,0.000775087,-0.007357567,-0.024462806,615
2008/11/24,0.110516942,0.157552489,0.12116368,0.180566786,0.10325918,-0.001727322,-0.0316034,0.125723786,616
2008/11/25,-0.007278987,0.011686927,0.024655337,-0.030085835,-0.008214454,-0.038452282,-0.018776131,0.008912046,617
2008/11/26,0.03400898,0.059393628,0.014310632,0.024030215,0.020882737,0.07462282,-0.006018838,-0.008101562,618
2008/11/27,0.005488545,-0.025130665,0.004399909,0.020224794,0.015597673,0.018774819,-0.003119635,0.023954911,619
2008/11/28,0.002887493,-0.002998503,0.000487686,-0.021329767,-0.00055565,-0.001644284,0.01893191,-0.014028116,620
2008/12/1,0.033417447,0.070293327,0.085018494,0.084243592,0.032248582,0.020342769,0.023266854,-0.066936033,621
2008/12/2,-0.042936402,-0.069542858,-0.065225427,-0.069973317,-0.051812457,-0.03379664,-0.011211561,0.038036638,622
2008/12/3,-0.057005542,-0.080417872,-0.066707858,-0.067631401,-0.049741513,0.023235083,0.035447631,0.003616044,623
2008/12/4,0.03248445,0.064538521,0.057584145,0.050593341,0.028122672,0.007210868,-0.019377617,0.009240196,624
2008/12/5,-0.013191247,-0.018462063,-0.017518696,-0.006116227,-0.008225999,0.015008572,0.00461513,-0.051791974,625
2008/12/8,-0.031362219,-0.021185571,-0.036494927,-0.043311613,-0.020107142,-0.031361414,-0.002426945,0.094280145,626
2008/12/9,-0.044998764,-0.080042708,-0.059257176,-0.056302293,-0.048464359,-0.01765937,-0.003893517,0.017644849,627
2008/12/10,0.060473816,0.062442253,0.106979949,0.098492251,0.064585229,-0.01120817,-0.02420294,0.008302606,628
2008/12/11,-0.05119516,-0.054740033,-0.065704249,-0.06934629,-0.038999759,-0.006389239,-0.020996742,0.020317164,629
2008/12/12,-0.013365299,-0.005985482,-0.027326976,-0.021779445,-0.026682337,-0.010863807,-0.030750838,-0.024789266,630
2008/12/15,0.018661799,0.020374219,0.002660284,0.003053437,0.018106497,0.015183848,-0.048968963,0.02134675,631
2008/12/16,-0.066224216,-0.065098902,-0.065885514,-0.079280803,-0.052072318,0.007166692,-0.027021839,0.02641787,632
2008/12/17,-0.077132835,-0.053419698,-0.061440789,-0.057740995,-0.057250655,0.020716797,0.020251801,0.034792096,633
2008/12/18,0.052538377,0.039875473,0.048876375,0.059060256,0.063376443,0.020522311,-0.016061449,0.00518923,634
2008/12/19,0.066995573,0.083672476,0.079512063,0.079789139,0.048156615,0.015387446,-0.037654654,-0.041680177,635
2008/12/22,0.007381837,0.006666691,0.02671015,0.016898411,0.004264061,0.033430224,-0.01203117,-0.00775534,636
2008/12/23,0.037913262,0.019737483,0.009771227,0.004776128,0.02872903,-0.011671839,-0.00463163,-0.000789802,637
2008/12/29,0.012509936,0.017756722,-0.009771227,-0.011983367,0.01166931,0.000512294,-0.011025337,0.031247319,638
2008/12/30,-0.092749359,-0.108922407,-0.084618189,-0.084876554,-0.080140024,-0.015460346,0.054025225,0.018182867,639
2009/1/2,0.037762881,0.052140393,0.060558451,0.053030629,0.032595482,-0.0240799,0.00214694,0.017156575,640
2009/1/5,0.023756839,-0.011925184,0.001586882,0.014824237,0.020293711,-0.029111175,0.047250756,-0.020233561,641
2009/1/6,-0.023405077,-0.029567371,-0.024613335,-0.022946743,-0.025396331,-0.048542328,-0.044951565,0.002324623,642
2009/1/7,0.030366589,0.0312797,0.00970358,0.005630293,0.030473223,-0.013587326,-0.022832315,-0.005389468,643
2009/1/8,0.034318463,0.044340178,0.046641936,0.055215723,0.034012021,0.011474788,-0.011747558,-0.009095455,644
2009/1/9,-0.016620881,-0.008216973,-0.00102459,0,-0.027558393,-0.02073678,0.023363267,-0.036578478,645
2009/1/12,0.006792521,0.01555496,0.035745059,0.026792517,0.008032015,-0.038841014,0.021876969,-0.018212018,646
2009/1/13,-0.024376382,-0.002440017,0.00148258,0.002869442,-0.022663353,-0.026771044,0.000597134,-0.033455189,647
2009/1/14,0.01186924,0.00162734,0.006399234,0.00457405,0.007512785,0.007894172,0.020431571,-0.049658337,648
2009/1/15,-0.014032142,0.012924251,0.001470949,0.016968733,-0.007578169,-0.012126307,0.01611208,-0.028013317,649
2009/1/16,0.045991515,0.047796014,0.072286478,0.071942341,0.041130709,0.054187223,-0.044615865,0.020100432,650
2009/1/19,-0.009733767,-0.021655912,-0.005484474,-0.012076807,-0.011246152,0.014033411,-0.005674614,-0.018600904,651
2009/1/20,-0.018860111,-0.044771666,-0.03166,-0.017586385,-0.025171545,0.034761164,-0.023725388,-0.033708833,652
2009/1/21,-0.012395922,-0.018152314,-0.018620734,-0.030015896,-0.003012089,-0.028546367,0.015601622,-0.000259367,653
2009/1/22,-0.012896042,-0.001666667,-0.014563364,-0.007875808,-0.006940833,0.003169336,-0.020301938,-0.002023116,654
2009/1/23,-0.010391503,-0.037387532,-0.02625863,-0.001587107,-0.011840089,-0.031605137,-0.044554806,-0.013502825,655
2009/1/26,0.005786383,-0.004338402,0.004008021,0.014987791,0.005801779,0.026140405,-0.002073396,0.052205287,656
2009/1/27,0.005753094,0.018096142,0.00796817,-0.004417456,0.005542868,0.026662371,0.008520325,0.001633535,657
2009/1/28,-0.00287241,-0.011163705,-0.002980628,0.013740255,-0.003720118,0.010372514,-0.036813373,0.051139156,658
2009/1/29,0.023426134,0.023891921,0.04094139,0.034865425,0.02150929,0.024151774,-0.010162023,-0.043431295,659
2009/1/30,0.014173553,0.032354543,-0.000477669,0.01309262,0.012382086,0.014625759,-0.004157222,-0.031334934,660
2009/2/2,0.029696505,0.004073325,0.023608273,0.00570689,0.029006451,-0.044446137,-0.006704194,-0.012522906,661
2009/2/3,-0.001184005,0.024097552,-0.024564296,-0.025145379,-0.009095227,-0.014256081,0.018239912,0.029697842,662
2009/2/4,0.006655241,0.024305391,0.00381862,0.003177969,0.006924564,-0.015151144,-0.018536832,0.019829963,663
2009/2/5,-0.030413988,-0.030674839,-0.012464207,-0.014917698,-0.027598351,0.007817922,-0.056488051,0.00540925,664
2009/2/6,0.004094397,0.022117805,0.011987677,0.005353332,-0.003110984,-0.022604436,-0.011274178,0.031478853,665
2009/2/9,-0.021673844,-0.028528084,-0.037886999,-0.052614874,-0.016524765,-0.026462307,0.049662887,0.017017349,666
2009/2/10,-0.024313854,-0.030194052,-0.025063969,-0.023342933,-0.014667738,-0.00721213,-0.046007003,-0.042703381,667
2009/2/11,0.001838447,-0.016708826,-0.017926216,-0.025672355,-0.003003099,0.010442715,-0.003237531,-0.002545248,668
2009/2/12,-0.0319598,-0.051869881,-0.048712648,-0.059664681,-0.029844785,-0.027279358,-0.008843548,-0.029990516,669
2009/2/13,0.000355513,-0.000887705,-0.001629107,0.009366288,0.001504939,-0.002297534,0.05967934,0.005679165,670
2009/2/16,0.007789488,0.006197452,0.004879381,0.003722089,0.008334134,-0.016829628,0.011321808,-0.018991413,671
2009/2/17,-0.054230518,-0.087573197,-0.085782966,-0.07720875,-0.040932844,-0.004298792,0.011762597,-0.049713214,672
2009/2/18,0.042285488,0.047964059,0.046064563,0.047036757,0.034497669,0.023830116,0.009032344,-0.00443424,673
2009/2/19,-0.015587846,-0.038376258,-0.022767062,-0.022588892,-0.012880203,-0.019717822,0.038792288,0.011466559,674
2009/2/20,0.004341017,-0.00478241,-0.016836392,-0.022443186,-0.005585076,-0.077504513,-0.00961816,-0.042143472,675
2009/2/23,0.006834969,0.034859865,0.031126432,0.041836166,0.004751272,-0.029877486,0.007754185,-0.021555602,676
2009/2/24,0.010106501,0.018349139,0.012408507,0.013354729,0.00720657,0.042918815,0.04465973,-0.007258024,677
2009/2/25,0.033274359,0.037470931,0.043866682,0.045083275,0.024257119,-0.03410752,0.000820545,-0.015383641,678
2009/2/26,-0.033037784,-0.034747371,-0.052310301,-0.046347498,-0.02740836,0.000600755,0.03050648,0.025384641,679
2009/2/27,-0.020552761,0.006326275,-0.01423309,-0.019802627,-0.018347412,-0.017755039,-0.007394951,-0.028383532,680
2009/3/2,-0.003022794,-0.033901552,-0.006327315,-0.016260521,-0.008035085,0.044301303,0.011930183,-0.046068375,681
2009/3/3,0.01394924,0.047324572,0.035151011,0.046132459,0.01767493,-0.003171351,-0.002542937,-0.006024393,682
2009/3/4,-0.004908132,-0.009825894,-0.009515885,-0.014506719,-0.015179568,0.01128186,-0.035760569,0.056164682,683
2009/3/5,0.014770965,0.031804801,0.022247859,0.019503607,0.013285063,0.017176837,-0.053835359,-0.057102933,684
2009/3/6,0.028098613,0.025752496,0.025524057,0.033693846,0.026619845,0.036517837,0.036697838,0.0026475,685
2009/3/9,0.001378677,0.007598179,0.005347606,0.011380776,-0.001174519,-0.005483378,0.009916322,0.004119503,686
2009/3/10,-0.046891852,-0.059783932,-0.060457969,-0.054464362,-0.04728553,-0.01803017,0.072900769,0.055403929,687
2009/3/11,0.005878489,0.00445435,0.017967917,0.012500163,0.006399907,0.042020596,-0.014318356,0.014333055,688
2009/3/12,0.000717446,-0.002670229,-0.006700193,-0.015649772,-0.000853059,0.003043197,-0.013722336,0.014996546,689
2009/3/13,-0.010816113,-0.007155666,-0.006745388,-0.012698583,-0.010435261,0.031661678,-0.018412419,0.004155029,690
2009/3/16,-0.043716061,-0.047803219,-0.064049827,-0.066030582,-0.038673885,0.003027246,0.008472176,0.030231934,691
2009/3/17,-0.002401265,-0.004719216,-0.005426604,-0.008224858,0.000401106,-0.016206743,0.006524794,-0.014982303,692
2009/3/18,-0.010800876,-0.000946522,0.003018415,0.005490748,-0.011940297,0.000784084,0.018934965,0.012406944,693
2009/3/19,-0.009781506,-0.012387009,-0.018248682,-0.019350984,-0.013522667,-0.017245636,-0.00861018,0.05037277,694
2009/3/20,-0.036434621,-0.028198271,-0.040080506,-0.050815941,-0.034655706,-0.041524577,0.014913564,0.001970761,695
2009/3/23,0.037209315,0.027239038,0.044368414,0.036760896,0.032653886,0.048989324,0.005655284,0.028903402,696
2009/3/24,-0.007878138,-0.019380452,-0.026007658,-0.034560675,-0.010949491,0.013822082,-0.048993377,-0.006445224,697
2009/3/25,-0.016420903,-0.008845267,-0.015170961,0.002926118,-0.01228967,0.064869193,0.004230997,0.013865157,698
2009/3/26,-0.022602099,-0.010918223,0.001909005,-0.014716969,-0.016729055,-0.016605657,0.019721799,0.006440842,699
2009/3/27,-0.046088555,-0.070276843,-0.05487987,-0.054067221,-0.043350522,-0.01631852,0.000167734,-0.031002318,700
2009/3/30,-0.007535402,-0.011847204,-0.003363609,0.007017573,-0.005525871,-0.014344645,0.046097687,-0.062533364,701
2009/3/31,0.023414328,0.036174157,0.048019748,0.050749246,0.022030231,-0.003378377,-0.011347646,0.028514342,702
2009/4/1,-0.041705325,-0.034009654,-0.042643391,-0.058549597,-0.041786948,0.009465695,-0.017853097,0.009760435,703
2009/4/2,0.001742667,0.002159828,-0.006050439,0.003907781,0.004916289,0.020214096,0.037491096,0.079556004,704
2009/4/3,-0.011822366,-0.029558802,-0.026650023,-0.007045039,-0.012128593,0.001642652,0.005004408,-0.002419298,705
2009/4/6,0.057900402,0.05722014,0.07662755,0.062425135,0.056338625,0.014942136,0.036836031,-0.011931193,706
2009/4/7,0.006491287,-0.002100841,0.005756332,0.017557144,0.00056434,0.000281605,-0.005285582,-0.015300522,707
2009/4/8,0.038616922,0.027995607,0.034475367,0.03000225,0.033996491,-0.040907555,0.013929015,0.010193508,708
2009/4/9,0.007784194,0.015220994,0.001846723,-0.002113421,0.007492025,0.009064687,-0.002823749,0.018610341,709
2009/4/14,-0.003027314,0.010020124,0.007352974,0.008427016,-0.00097085,-0.003757095,0.030185778,0.024782161,710
2009/4/15,0.030124324,0.020721018,0.026507576,0.01250885,0.024463553,0.007352497,-0.016022629,-0.005357762,711
2009/4/16,0.022137391,0.015504187,0.036770994,0.039273835,0.012213334,0.03827713,-0.00498189,0.010532226,712
2009/4/17,-0.012463181,-0.010633256,-0.004595068,0.007277571,-0.011523982,0.001082233,-0.024132595,0.002620618,713
2009/4/20,-0.028655992,-0.00097229,-0.010416761,-0.014608494,-0.016679793,-0.021117925,0.001662332,-0.050142427,714
2009/4/21,0.069366503,0.070418573,0.059289165,0.061607809,0.066115753,0.034326379,-0.001857385,0.006114513,715
2009/4/22,-0.019899932,-0.032246,-0.032314789,-0.035855313,-0.015015996,0.011549858,0.024320539,0.023021996,716
2009/4/23,0.010490686,-0.004692641,0.01628792,0.022559771,0.01166026,0.007033708,0.013343126,-0.006633299,717
2009/4/24,0.020175697,0.009363364,0.0050014,0.013924276,0.022298471,0.037450004,0.020040306,0.044809189,718
2009/4/27,-0.018213228,-0.032199752,-0.044779371,-0.038441633,-0.018901583,0.011120098,-0.01660255,-0.006995889,719
2009/4/28,-0.035165718,-0.0233701,-0.041426042,-0.0529792,-0.033230496,-0.004289212,0.012233185,-0.019775392,720
2009/4/29,0.009222477,0.031994973,0.038523282,0.030521189,0.011486524,0.022014203,0.001963154,0.036979631,721
2009/4/30,0.019181059,0.026366876,0.016719905,0.015247229,0.019867255,-0.004853188,0.008429687,0.005030251,722
2009/5/4,0.028818336,0.050735518,0.049633828,0.057523844,0.027509282,0.003811407,0.003174158,0.03991822,723
2009/5/5,0.0098993,0.005286356,0.011360685,0.023934865,0.004940097,-0.026313395,-0.009717623,-0.011403876,724
2009/5/6,-0.007863736,-0.022213263,-0.019006817,-0.019596463,-0.005219652,0.009683886,0.018531716,0.001636486,725
2009/5/7,-0.023601701,-0.028247892,-0.033442265,-0.030771659,-0.02363385,-0.003980826,0.03526182,-0.008854426,726
2009/5/8,0.010720044,0,0.011828789,0.018325947,0.006085768,0.031869046,0.007015768,0.034176216,727
2009/5/11,0.038973686,0.025548835,0.02106508,0.025349116,0.030939958,0.01704605,-0.031995375,-0.006146529,728
2009/5/12,0.000233046,0.01164366,0.01253764,0.018748659,-0.003168294,0.010264986,0.003687513,-0.002192415,729
2009/5/13,-0.017393787,-0.012544967,-0.015944424,-0.01023797,-0.017227875,-0.015284012,-0.00251792,-0.026038581,730
2009/5/14,0.010613307,0.024054612,0.01518574,0.01382649,0.013723271,0.007255612,-0.023426815,0.002882223,731
2009/5/15,0.014556298,0.007891317,0.005622244,0.009506905,0.011861446,0.011835766,0.011313333,-0.006096667,732
2009/5/18,0.006682822,-0.001748252,0.001615944,-0.004742155,0.000725852,0.008522633,0.00296689,0.02439014,733
2009/5/19,-0.042819279,-0.052998482,-0.056462145,-0.054958884,-0.036265029,-0.017160691,0.013321468,0.026219265,734
2009/5/20,0.019348933,0.028196502,0.02474817,0.02050398,0.016169811,0.023508362,-0.007692162,0.0272694,735
2009/5/21,-0.006132095,-0.021759698,-0.00389647,0.008573231,-0.010467971,0.037936279,-0.049750657,-0.018059915,736
2009/5/22,0.009769956,0.032464528,0.033994501,0.018726008,0.008898272,0.000592927,0.002448422,0.012639,737
2009/5/25,0.014997665,0.013221876,0.026597313,0.017206001,0.014873024,-0.038235325,-0.014691504,-0.000631759,738
2009/5/26,-0.009507318,0,-0.02283083,-0.015412279,-0.00637094,-0.009690627,0.01768777,0.011559865,739
2009/5/27,-0.003150344,-0.014998076,-0.00161247,-0.003590668,-0.001003619,0.006409884,0.007910059,-0.001333909,740
2009/5/28,0.021046105,0.028911343,0.027587957,0.026620915,0.020834344,-0.007726902,-0.037295921,-0.013884382,741
2009/5/29,0.00034323,0.012870191,0.002090957,0.009296987,-0.002153622,0.015502486,0.013600765,0.01587485,742
2009/6/1,0.005361943,0.026914997,0.022716516,0.007490672,0.005407653,0.010234854,0.013942288,0.044683462,743
2009/6/2,0.033453922,0.026209526,0.035601654,0.039949053,0.025763558,0.019149731,-0.009975361,0.00773654,744
2009/6/3,-0.003416923,-0.002428168,-0.011893104,-0.016685593,-0.001911223,-0.00816687,2.45802E-05,-0.02909998,745
2009/6/4,0.01719698,0.032685253,0.025105921,0.018338941,0.012011067,-0.039326101,0.018948881,0.004998423,746
2009/6/5,-0.014000152,-0.018203906,-0.012720328,-0.020022916,-0.012106189,0.008484665,-0.018446566,-0.008231118,747
2009/6/8,0.023064556,0.044521214,0.042415997,0.046111352,0.019406538,-0.017389485,0.031955617,-0.022869645,748
2009/6/9,-0.018891019,-0.035773644,-0.03554649,-0.029397871,-0.018346439,0.00502548,-0.042345234,0.007794817,749
2009/6/10,-0.002963616,0.018824085,0.007308193,0.008253142,0.00596169,0.020259579,-0.000791432,0.007970989,750
2009/6/11,-0.025495397,-0.039624835,-0.034571344,-0.040251381,-0.021992053,-0.032903552,-0.01598527,0.018446985,751
2009/6/12,0.008533625,0.016038836,0.010000083,0.011908278,0.005588533,0.004655549,-0.010097032,-0.012522029,752
2009/6/15,-0.008195387,-0.008789509,-0.017060123,-0.018203005,-0.007551861,0.011498417,-0.019520909,-0.053200035,753
2009/6/16,0.028011168,0.043963123,0.041145829,0.043253021,0.028076003,-0.012339676,0.019643118,0.004358215,754
2009/6/17,-0.001206471,0.012213892,0.011050904,0.017439134,-0.003443094,0.008710095,-0.021043318,-0.016851395,755
2009/6/18,-0.006716977,0.006805319,0.011367124,0.018732151,-0.006250875,0.01296823,0.023576698,0.015109795,756
2009/6/19,-0.014467201,-0.007564333,0.000151958,-0.010661082,-0.015545207,-0.015581579,0.009068572,-0.000163582,757
2009/6/22,-0.002132077,-0.002280503,0.001423488,0.009069147,-0.001787628,0.023670828,0.038364244,-0.037040268,758
2009/6/23,0.025289724,0.016604155,0.018323275,0.014236992,0.023423222,-0.03096586,0.010549239,0.01858696,759
2009/6/24,-0.018014523,-0.002998503,-0.013592897,-0.013706066,-0.020684542,-0.004169834,0.007126548,0.019385959,760
2009/6/25,0.013843734,0.005988042,0.016846444,0.00845671,0.01242606,-0.016450763,0.022943573,-0.010508284,761
2009/6/26,0.017552917,0.024328513,0.017935638,0.017684803,0.011421002,-0.006398734,0.006271083,0.005599685,762
2009/6/29,0.023919987,0.028009012,0.018514866,0.031105361,0.025679376,-0.020317328,0.004460517,0.021207615,763
2009/6/30,0.000843793,0.00635371,0.016859317,0.015419355,0.002225365,0.025837412,0.021330827,-0.017409081,764
2009/7/1,-0.012732267,-0.043876149,-0.026751484,-0.032099045,-0.007532125,-0.017129291,-0.003913633,0.027799764,765
2009/7/2,0.009352816,-0.001471671,0.006638558,0.007110238,0.008603527,0.016639764,0.00196499,-0.049433492,766
2009/7/3,0.000211551,-0.007391017,-0.01617325,-0.018902223,0.001472019,0.015696354,-0.01664706,-0.003966883,767
2009/7/6,-0.004133332,0.007391017,-0.005948313,-0.004652373,0.000155184,0.033113594,0.001127421,-0.015989199,768
2009/7/7,0.005084757,0.0051414,0.006860306,-0.000518269,-0.000163172,0.003593167,0.02325163,-0.010734872,769
2009/7/8,-0.002539147,0.008026311,-0.00777858,0.006716636,-0.002747104,0.001693137,0.009462279,-0.012261727,770
2009/7/9,0.004439284,0.015861904,0.010509578,0.011773875,0.003643649,0.023803607,0.026168083,0.026744056,771
2009/7/10,0.002738285,-0.007899502,0.000454442,-0.005613692,0.003225923,0.000640162,0.001322802,-0.018463455,772
2009/7/13,-0.023194997,-0.032237224,-0.041276437,-0.046617501,-0.021495952,0.007118847,-0.005977013,0.032127719,773
2009/7/14,-0.013655788,-0.002982851,-0.013826204,-0.016761679,-0.01255625,0.019561716,0.000349147,0.011844977,774
2009/7/15,-0.000982586,0,0.000479962,0.002722572,-0.000881081,-0.003595999,0.001087,0.039997135,775
2009/7/16,0.007280912,-0.005992527,0.004786989,-0.000543922,0.006851696,0.005783155,-0.007620931,0.007447231,776
2009/7/17,-0.001942918,0.023757613,0.012811563,0.005966928,-0.001856648,-0.017371824,-0.012552565,0.005543802,777
2009/7/20,-0.030445767,-0.038135462,-0.039428184,-0.036908623,-0.023784887,0.003082204,0.018964514,0.017110452,778
2009/7/21,0.000783743,-0.006883392,-0.006396086,-0.011286802,-0.001932551,0.023733126,0.008878344,0.009158388,779
2009/7/22,0.008558681,0.006120907,0.001479655,0.006787356,-0.002773306,0.007564481,-0.011664389,0.009202197,780
2009/7/23,0.021537842,0.004566218,0.01370555,0.01121088,0.020575174,0.031168224,-0.032174552,0.025023204,781
2009/7/24,-0.002609832,-0.004566218,-0.008789119,-0.003350087,-0.004022289,-0.002371165,0.011860565,-0.005177343,782
2009/7/27,0.00932054,0.013636575,0.017983474,0.019385819,0.010725142,-0.001375598,0.009131547,0.004445236,783
2009/7/28,-0.008123522,-0.006037754,-0.014067659,-0.013802998,-0.009705325,-0.005087065,0.014545469,-0.019031838,784
2009/7/29,0.004124165,0.009043016,0.02174524,0.020908794,0.006732348,0.003509346,0.036987081,0.009080709,785
2009/7/30,-0.027672788,-0.024298842,-0.03205714,-0.040005335,-0.02661136,-0.015312469,0.010424444,0.019700315,786
2009/7/31,-0.000111352,-0.001538462,-0.004452147,-0.0102565,0.005315084,-0.009251121,0.007338197,0.0068152,787
2009/8/3,-0.019566575,-0.024942836,-0.027137344,-0.030234861,-0.019562172,0.011372468,-0.009011382,0.028846563,788
2009/8/4,-0.000681586,-0.012716663,-0.009211938,-0.001181335,0.001812507,0.011193468,-0.003450553,-7.88969E-05,789
2009/8/5,0.001929955,0.019010941,0.010230268,0.020474538,0.000581851,-0.010937957,0.016349041,-0.012718903,790
2009/8/6,-0.002384603,-0.014218249,-0.013835732,-0.013407371,-0.004488764,-0.026784596,-0.009803779,-0.002050527,791
2009/8/7,0.024060196,0.017350593,0.024466052,0.032335381,0.022474274,0.021995379,-0.027072733,0.00514482,792
2009/8/10,0.00562222,0.010112883,0.004020106,0.005665738,0.003332304,0.000890263,0.000975808,-0.01040477,793
2009/8/11,0.028826709,0.046132944,0.041744337,0.047982736,0.030247892,0.010838925,-0.007467867,-0.023380238,794
2009/8/12,0.009497964,0.004424786,0.01952908,0.012841268,0.011035411,0.019027044,0.016014206,0.016386448,795
2009/8/13,-0.00021245,-0.008127123,-0.002361276,-0.004796172,0.003680165,0.005414623,0.0169378,0.01349155,796
2009/8/14,0.010578084,0.024185862,0.021516265,0.020095864,0.011847509,-0.000506347,0.014907413,-0.020547978,797
2009/8/17,0.004604074,-0.002900655,0.005997711,0.006783225,0.007632288,-0.012344265,0.016395968,-0.030769762,798
2009/8/18,-0.000209293,0.005070637,0,0.003115267,-0.003897247,-0.006076604,0.000743457,0.012237188,799
2009/8/19,0.021852628,0.02144471,0.018683615,0.025589933,0.020950542,0.013443063,0.006771755,0.005653568,800
2009/8/20,0.004077238,0.006344752,0.006749182,0.006045358,0.002637299,-0.026162958,0.002072696,0.013738101,801
2009/8/21,0.002953009,-0.002110447,-0.00314395,0.001004016,0.001677861,0.006580368,0.006661825,0.034112117,802
2009/8/24,-0.004688146,-0.008486614,-0.007676714,-0.014657831,-0.001295232,-0.001382919,0.020709776,0.010800913,803
2009/8/25,-0.002434261,-0.009275842,-0.005454559,0,-0.002862265,0.01511928,0.006568193,0.006323121,804
2009/8/26,0.01037081,0.021277398,0.014929026,0.008618558,0.009189549,0.013109611,-0.001327657,-0.012011949,805
2009/8/27,0.001417865,0.005598335,0.015151805,0.016521027,0.001871651,0.014311598,-0.007301981,-0.007431415,806
2009/8/28,0.01636172,0.034970996,0.0313478,0.031764215,0.01245535,0.014107366,0.010036492,0.012755146,807
2009/8/31,0.002585265,-0.001348618,-0.000857633,-0.002890175,0.003614821,0.002032085,-0.000858559,-0.008628363,808
2009/9/1,-0.002883996,0.00873368,-0.001717476,-0.007748223,-0.004216948,0.005898743,-0.022914312,-0.033149358,809
2009/9/2,-0.005192223,-0.014146413,-0.006899553,-0.007318891,-0.002665988,-0.003941417,-0.005672086,0.002457576,810
